,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,swap_norm
88471,6876737536.0,0.25620000000000004,23705960448.0,30735253504.0,19966201856.0,0.22870457388891174,26842939392.0,0.4088486386148342,0.2864737212344336
88473,9487790080.0,0.5523,9339006976.0,19728982016.0,7691055104.0,0.5266351315832636,17178845184.0,0.2616534412973651,0.6596594170028428
88485,8479399936.0,0.3159,21939408896.0,30735253504.0,18363539456.0,0.2861809682765517,26842939392.0,0.4088486386148342,0.35846824370237024
88487,4508450816.0,0.2624,14412832768.0,19728982016.0,12670394368.0,0.2694588724186914,17178845184.0,0.2616534412973651,0.3375222654659795
88493,3149488128.0,0.0468,34355539968.0,34355539968.0,58361475072.0,0.0,61510963200.0,0.9368822540985294,0.0
88495,4173062144.0,0.16190000000000002,25471356928.0,29526859776.0,21595701248.0,0.13734961586725825,25768763392.0,0.3924877107440357,0.17204315112091045
88498,8172331008.0,0.4757,10977972224.0,19728982016.0,9006514176.0,0.4435611419232387,17178845184.0,0.2616534412973651,0.5556015289115543
88499,3891781632.0,0.4531,6027489280.0,9931096064.0,4697137152.0,0.3930690790667595,8588918784.0,0.13081904707717404,0.49235553040203434
88502,6094848000.0,0.23650000000000002,23487377408.0,29526859776.0,19673915392.0,0.20454198021115022,25768763392.0,0.3924877107440357,0.2562078283935404
88504,4311236608.0,0.502,5446696960.0,9931096064.0,4277682176.0,0.4515512764251517,8588918784.0,0.13081904707717404,0.5656099145113914
88539,4500393984.0,0.524,6344339456.0,11004837888.0,4088524800.0,0.42349541896314025,8588918784.0,0.13081904707717404,0.5304673471682949
88545,6089740288.0,0.709,2785333248.0,10862071808.0,2499178496.0,0.7435725617327829,8588918784.0,0.13081904707717404,0.9313936977529702
88547,6185013248.0,0.7201000000000001,2621992960.0,10862071808.0,2403905536.0,0.7586102351055273,8588918784.0,0.13081904707717404,0.950229780374958
88549,6266892288.0,0.0931,34355539968.0,34355539968.0,52042555392.0,0.0,58309447680.0,0.8881195145661231,0.0
88551,2476474368.0,0.0368,34355539968.0,34355539968.0,62326177792.0,0.0,64802652160.0,0.9870184381574395,0.0
88554,4283314176.0,0.49870000000000003,5480419328.0,9931096064.0,4305604608.0,0.44815564236999006,8588918784.0,0.13081904707717404,0.5613565674654989
88562,4500070400.0,0.5239,5405691904.0,9931096064.0,4088848384.0,0.4556802321552893,8588918784.0,0.13081904707717404,0.5707818150672557
88567,3817545728.0,0.4445,6068162560.0,9931096064.0,4771373056.0,0.38897353112946387,8588918784.0,0.13081904707717404,0.48722547620967277
88573,6282604544.0,0.3657,12350197760.0,19728990208.0,10896248832.0,0.3740076086108015,17178853376.0,0.2616535660708856,0.46847926819675434
88575,7997153280.0,0.2979,22456893440.0,30735253504.0,18845786112.0,0.2693441283288138,26842939392.0,0.4088486386148342,0.33737853783579735
88579,6242136064.0,0.0927,34355539968.0,34355539968.0,51927330816.0,0.0,58169466880.0,0.8859874470352003,0.0
88582,2839375872.0,0.0422,34355539968.0,34355539968.0,58551554048.0,0.0,61390929920.0,0.9350540100899355,0.0
88584,2298105856.0,0.08560000000000001,28387766272.0,30735253504.0,24544833536.0,0.07637767593797429,26842939392.0,0.4088486386148342,0.09567013319032693
88586,6266765312.0,0.0931,34355539968.0,34355539968.0,51935395840.0,0.0,58202161152.0,0.8864854181553707,0.0
88588,2430783488.0,0.0361,34355539968.0,34355539968.0,62956388352.0,0.0,65387171840.0,0.9959213407763233,0.0
88589,7632769024.0,0.2843,22568755200.0,30735253504.0,19210170368.0,0.26570460214155,26842939392.0,0.4088486386148342,0.33281969324136407
88595,6179868672.0,0.2398,23456346112.0,29526859776.0,19588894720.0,0.2055929316579147,25768763392.0,0.3924877107440357,0.25752424269462726
88596,6796390400.0,0.2637,22911672320.0,29526859776.0,18972372992.0,0.2240396542735964,25768763392.0,0.3924877107440357,0.2806304761312202
88602,7453773824.0,0.4339,11583352832.0,19728982016.0,9725071360.0,0.41287630438275924,17178845184.0,0.2616534412973651,0.5171659198363946
88603,2850996224.0,0.042300000000000004,34355539968.0,34355539968.0,61889671168.0,0.0,64740667392.0,0.9860743393148511,0.0
88607,5739978752.0,0.2227,23787323392.0,29526859776.0,20028784640.0,0.19438356897895404,25768763392.0,0.3924877107440357,0.24348347479608926
88609,7323439104.0,0.2728,22933336064.0,30735253504.0,19519500288.0,0.2538426253417636,26842939392.0,0.4088486386148342,0.31796146554067145
88622,6719590400.0,0.3912,12312412160.0,19728982016.0,10459254784.0,0.37592258181315386,17178845184.0,0.2616534412973651,0.47087794999840715
88624,2956537856.0,0.0439,34355539968.0,34355539968.0,58346233856.0,0.0,61302771712.0,0.9337112598494658,0.0
88628,6886957056.0,0.26730000000000004,22864416768.0,29526859776.0,18881806336.0,0.22564008020302118,25768763392.0,0.3924877107440357,0.28263515825788854
88630,2218229760.0,0.0826,28442796032.0,30735253504.0,24624709632.0,0.07458723161992631,26842939392.0,0.4088486386148342,0.09342743538270289
88632,3277234176.0,0.1221,27125968896.0,30735253504.0,23565705216.0,0.11743142471658075,26842939392.0,0.4088486386148342,0.147093766671936
88647,4962832384.0,0.5778,4942757888.0,9931096064.0,3626086400.0,0.5022948266589238,8588918784.0,0.13081904707717404,0.6291709243195117
88648,5007245312.0,0.29150000000000004,14018449408.0,19728982016.0,12171599872.0,0.28944892358707697,17178845184.0,0.2616534412973651,0.3625616612616043
88655,5733564416.0,0.2225,23797444608.0,29526859776.0,20035198976.0,0.1940407890126189,25768763392.0,0.3924877107440357,0.24305411105031502
88663,5510627328.0,0.21380000000000002,23907385344.0,29526859776.0,20258136064.0,0.19031737457457687,25768763392.0,0.3924877107440357,0.23839018863011008
88673,4618686464.0,0.26890000000000003,14295040000.0,19728982016.0,12560158720.0,0.275429417067395,17178845184.0,0.2616534412973651,0.34500092719200715
88694,3257028608.0,0.048400000000000006,34355539968.0,34355539968.0,58170454016.0,0.0,61427482624.0,0.9356107495382444,0.0
88695,3747901440.0,0.4364,5972488192.0,9931096064.0,4841017344.0,0.3986073487245647,8588918784.0,0.13081904707717404,0.4992927275515844
88698,5530492928.0,0.2146,23888543744.0,29526859776.0,20238270464.0,0.19095549187329874,25768763392.0,0.3924877107440357,0.2391894898160921
88701,2947293184.0,0.10980000000000001,27791089664.0,30735253504.0,23895646208.0,0.09579110319089557,26842939392.0,0.4088486386148342,0.11998725397410134
88702,4536541184.0,0.5282,6333091840.0,11004837888.0,4052377600.0,0.4245174799979752,8588918784.0,0.13081904707717404,0.5317475735450533
88705,6992162816.0,0.2713,22765219840.0,29526859776.0,18776600576.0,0.22899962905963978,25768763392.0,0.3924877107440357,0.28684330524095625
88706,4134916096.0,0.1605,25487200256.0,29526859776.0,21633847296.0,0.13681304245172432,25768763392.0,0.3924877107440357,0.17137104308017606
88707,5103132672.0,0.0758,34355539968.0,34355539968.0,55526977536.0,0.0,60630110208.0,0.923465856537153,0.0
88710,9279676416.0,0.5402,9673375744.0,19728982016.0,7899168768.0,0.5096870311831097,17178845184.0,0.2616534412973651,0.638430347085574
88715,7301894144.0,0.272,22928871424.0,30735253504.0,19541045248.0,0.25398788654806603,26842939392.0,0.4088486386148342,0.3181434186936533
88721,5134454784.0,0.5978,4515631104.0,9931096064.0,3454464000.0,0.545303854186945,8588918784.0,0.13081904707717404,0.6830437260441117
88722,9156059136.0,0.533,10132418560.0,19728982016.0,8022786048.0,0.4864195957103761,17178845184.0,0.2616534412973651,0.6092857230401726
88731,5448503296.0,0.2114,24084447232.0,29526859776.0,20320260096.0,0.18432073662041426,25768763392.0,0.3924877107440357,0.23087884261540803
88738,6206484480.0,0.0922,34355539968.0,34355539968.0,53954015232.0,0.0,60160499712.0,0.916313152089813,0.0
88740,7736238080.0,0.2882,22901993472.0,30735253504.0,19106701312.0,0.25486238566343855,26842939392.0,0.4088486386148342,0.31923881006050314
88744,7802613760.0,0.2907,22347395072.0,30735253504.0,19040325632.0,0.27290675936375064,26842939392.0,0.4088486386148342,0.34184106410979903
88748,4613832704.0,0.2686,14393163776.0,19728982016.0,12565012480.0,0.2704558317136032,17178845184.0,0.2616534412973651,0.3387710495819954
88754,4091228160.0,0.4763,6865031168.0,11004837888.0,4497690624.0,0.3761806182092121,8588918784.0,0.13081904707717404,0.47120116455129424
88759,5750366208.0,0.2232,23809908736.0,29526859776.0,20018397184.0,0.19361866054739918,25768763392.0,0.3924877107440357,0.24252535593967517
88762,7374176256.0,0.2747,22826708992.0,30735253504.0,19468763136.0,0.257311836096317,26842939392.0,0.4088486386148342,0.32230697423647114
88766,4256931840.0,0.49560000000000004,5512216576.0,9931096064.0,4331986944.0,0.44495385600168935,8588918784.0,0.13081904707717404,0.557346032652276
88771,5414035456.0,0.2101,23970099200.0,29526859776.0,20354727936.0,0.18819341501789644,25768763392.0,0.3924877107440357,0.23572973200868183
88778,8652488704.0,0.32230000000000003,21622616064.0,30735253504.0,18190450688.0,0.2964881171002558,26842939392.0,0.4088486386148342,0.3713789049481652
88784,9273671680.0,0.5398000000000001,9387593728.0,19728990208.0,7905181696.0,0.5241726196309134,17178853376.0,0.2616535660708856,0.6565748920605622
88787,6025801728.0,0.2338,23571124224.0,29526859776.0,19742961664.0,0.20170568753948348,25768763392.0,0.3924877107440357,0.25265510838297783
88799,4527280128.0,0.2635,14516244480.0,19728982016.0,12651565056.0,0.26421725823321873,17178845184.0,0.2616534412973651,0.3309566568493504
88808,7213907968.0,0.2687,22997204992.0,30735253504.0,19629031424.0,0.2517645904886694,26842939392.0,0.4088486386148342,0.31535853387604323
88810,6090653696.0,0.2364,23512735744.0,29526859776.0,19678109696.0,0.20368315755976174,25768763392.0,0.3924877107440357,0.2551320732538851
88813,5818343424.0,0.0864,34355539968.0,34355539968.0,54521675776.0,0.0,60340019200.0,0.9190474390172538,0.0
88816,4700798976.0,0.2736,14247989248.0,19728982016.0,12478046208.0,0.2778142715906463,17178845184.0,0.2616534412973651,0.34798817899139806
88818,5525856256.0,0.2144,23891587072.0,29526859776.0,20242907136.0,0.19085242205744002,25768763392.0,0.3924877107440357,0.2390603852984433
88831,4885901312.0,0.2844,14051680256.0,19728982016.0,12292943872.0,0.2877645564984431,17178845184.0,0.2616534412973651,0.3604518350364404
88833,4484993024.0,0.0666,34355539968.0,34355539968.0,56392929280.0,0.0,60877922304.0,0.9272403179179391,0.0
88839,3894394880.0,0.4534,6928158720.0,11004837888.0,4694523904.0,0.3704442727362055,8588918784.0,0.13081904707717404,0.4640158590456129
88842,4200931328.0,0.062400000000000004,34355539968.0,34355539968.0,56803155968.0,0.0,61004087296.0,0.9291619549066001,0.0
88845,5443743744.0,0.21130000000000002,23963308032.0,29526859776.0,20325019648.0,0.18842341468774004,25768763392.0,0.3924877107440357,0.23601782795789003
88846,4472086528.0,0.26030000000000003,14415077376.0,19728982016.0,12706758656.0,0.26934510030423664,17178845184.0,0.2616534412973651,0.337379755325293
88853,6780256256.0,0.2631,22954938368.0,29526859776.0,18988507136.0,0.22257434274611843,25768763392.0,0.3924877107440357,0.2787950373426273
88854,8001273856.0,0.29810000000000003,22453063680.0,30735253504.0,18841665536.0,0.2694687331250456,26842939392.0,0.4088486386148342,0.33753461691656605
88855,5453725696.0,0.2116,23948640256.0,29526859776.0,20315037696.0,0.1889201751326799,25768763392.0,0.3924877107440357,0.2366400665550644
88865,2712023040.0,0.101,28040441856.0,30735253504.0,24130916352.0,0.08767819818532774,26842939392.0,0.4088486386148342,0.10982508691532018
88869,4433424384.0,0.0658,34355539968.0,34355539968.0,56461725696.0,0.0,60895150080.0,0.9275027166314743,0.0
88872,4517875712.0,0.526,6214971392.0,11004837888.0,4071043072.0,0.43525098186344136,8588918784.0,0.13081904707717404,0.5451922815759928
88881,5118181376.0,0.5959,4528197632.0,9931096064.0,3470737408.0,0.5440384824778188,8588918784.0,0.13081904707717404,0.6814587304487274
88896,7191449600.0,0.2679,23036604416.0,30735253504.0,19651489792.0,0.25048269365984144,26842939392.0,0.4088486386148342,0.31375283903335355
88897,4477988864.0,0.5214,5387505664.0,9931096064.0,4110929920.0,0.4575114741332946,8588918784.0,0.13081904707717404,0.5730756157333268
88904,8618033152.0,0.3211,21809483776.0,30735253504.0,18224906240.0,0.2904082026471123,26842939392.0,0.4088486386148342,0.3637632473836382
88912,9298157568.0,0.5413,9496989696.0,19728990208.0,7880695808.0,0.5186276846470823,17178853376.0,0.2616535660708856,0.6496293459710788
88921,3440398336.0,0.1282,27160997888.0,30735253504.0,23402541056.0,0.11629172394933507,26842939392.0,0.4088486386148342,0.14566618560377076
88922,9625255936.0,0.35860000000000003,20764934144.0,30735253504.0,17217683456.0,0.32439359443391047,26842939392.0,0.4088486386148342,0.40633310721295335
88923,8001675264.0,0.46580000000000005,10968006656.0,19728982016.0,9177169920.0,0.4440662651978161,17178845184.0,0.2616534412973651,0.5562342427296024
88926,6276243456.0,0.0932,34355539968.0,34355539968.0,51988811776.0,0.0,58265055232.0,0.8874433668587306,0.0
88930,5223104512.0,0.6081,4419952640.0,9931096064.0,3365814272.0,0.5549380842239329,8588918784.0,0.13081904707717404,0.695111494007795
88932,7291187200.0,0.2716,22922764288.0,30735253504.0,19551752192.0,0.2541865878862283,26842939392.0,0.4088486386148342,0.31839231057539263
88954,4425207808.0,0.17170000000000002,25278181376.0,29526859776.0,21343555584.0,0.14389198283298,25768763392.0,0.3924877107440357,0.18023807341075457
88966,5746339840.0,0.3345,12994453504.0,19728982016.0,11432505344.0,0.34135205286001924,17178845184.0,0.2616534412973651,0.42757515151980025
88970,3097444352.0,0.046,34355539968.0,34355539968.0,58452938752.0,0.0,61550383104.0,0.9374826642790006,0.0
88988,6069088256.0,0.23550000000000001,23517736960.0,29526859776.0,19699675136.0,0.2035137790332967,25768763392.0,0.3924877107440357,0.2549199109173451
88992,3247210496.0,0.121,27449798656.0,30735253504.0,23595728896.0,0.10689532290899828,26842939392.0,0.4088486386148342,0.13389632054832207
88994,6010781696.0,0.2333,23589691392.0,29526859776.0,19757981696.0,0.20107686455793872,25768763392.0,0.3924877107440357,0.25186744919253085
89001,6020530176.0,0.2336,23577010176.0,29526859776.0,19748233216.0,0.20150634524420885,25768763392.0,0.3924877107440357,0.2524054136429221
89010,6283071488.0,0.09330000000000001,34355539968.0,34355539968.0,51997356032.0,0.0,58280427520.0,0.8876775043698806,0.0
89018,4219277312.0,0.4912,6619480064.0,11004837888.0,4369641472.0,0.39849363240342905,8588918784.0,0.13081904707717404,0.4991502872972122
89020,5542150144.0,0.2151,23875981312.0,29526859776.0,20226613248.0,0.19138094964616392,25768763392.0,0.3924877107440357,0.23972241519378917
89030,5523718144.0,0.2144,23887695872.0,29526859776.0,20245045248.0,0.19098420715174125,25768763392.0,0.3924877107440357,0.2392254583694613
89033,6900215808.0,0.26780000000000004,22719021056.0,29526859776.0,18868547584.0,0.23056426493187543,25768763392.0,0.3924877107440357,0.2888031569967587
89038,6553509888.0,0.2441,23859060736.0,30735253504.0,20289429504.0,0.22372331391719635,26842939392.0,0.4088486386148342,0.280234230452642
89039,7857287168.0,0.45740000000000003,11187212288.0,19728982016.0,9321558016.0,0.43295542167724177,17178845184.0,0.2616534412973651,0.5423168792275569
89043,5750210560.0,0.22310000000000002,23788662784.0,29526859776.0,20018552832.0,0.194338207162284,25768763392.0,0.3924877107440357,0.24342665490743354
89053,9822625792.0,0.3659,20641472512.0,30735253504.0,17020313600.0,0.3284105332232369,26842939392.0,0.4088486386148342,0.41136469614614285
89057,7271604224.0,0.27090000000000003,22924632064.0,30735253504.0,19571335168.0,0.2541258180604724,26842939392.0,0.4088486386148342,0.3183161907242369
89065,2611073024.0,0.0388,34355539968.0,34355539968.0,62438486016.0,0.0,65049559040.0,0.9907791120642144,0.0
89068,7361449984.0,0.2742,22830305280.0,30735253504.0,19481489408.0,0.2571948275283046,26842939392.0,0.4088486386148342,0.32216041013709673
89091,7380480000.0,0.275,22821433344.0,30735253504.0,19462459392.0,0.25748348420064493,26842939392.0,0.4088486386148342,0.3225219794300863
89094,6309523456.0,0.3673,12326178816.0,19728990208.0,10869329920.0,0.37522505277529106,17178853376.0,0.2616535660708856,0.47000423009089587
89099,6107418624.0,0.7111000000000001,2728873984.0,10862071808.0,2481500160.0,0.7487703973757416,8588918784.0,0.13081904707717404,0.9379044696788812
89105,6134939648.0,0.0911,34355539968.0,34355539968.0,54063423488.0,0.0,60198363136.0,0.9168898553013961,0.0
89110,6113153024.0,0.23720000000000002,23480946688.0,29526859776.0,19655610368.0,0.20475977241962706,25768763392.0,0.3924877107440357,0.25648063336353866
89114,3903709184.0,0.4545,6928601088.0,11004837888.0,4685209600.0,0.37040407514270146,8588918784.0,0.13081904707717404,0.4639655078261337
89118,3981385728.0,0.4635,6829539328.0,11004837888.0,4607533056.0,0.37940573068803396,8588918784.0,0.13081904707717404,0.47524091748451047
89133,2758565888.0,0.041,34355539968.0,34355539968.0,62084337664.0,0.0,64842903552.0,0.9876315128502378,0.0
89144,8845803520.0,0.3295,21542621184.0,30735253504.0,17997135872.0,0.2990908247691413,26842939392.0,0.4088486386148342,0.3746390380470038
89148,6325858304.0,0.094,34355539968.0,34355539968.0,53589110784.0,0.0,59914969088.0,0.9125734401344759,0.0
89150,8012566528.0,0.46640000000000004,10698420224.0,19728982016.0,9166278656.0,0.45773075289319576,17178845184.0,0.2616534412973651,0.5733502827470571
89151,2956566528.0,0.0439,34355539968.0,34355539968.0,58671853568.0,0.0,61628420096.0,0.9386712568349375,0.0
89155,2765459456.0,0.041100000000000005,34355539968.0,34355539968.0,59068936192.0,0.0,61834395648.0,0.9418084998467158,0.0
89159,6295691264.0,0.0935,34355539968.0,34355539968.0,51937734656.0,0.0,58233425920.0,0.8869616162962203,0.0
89161,5740294144.0,0.2228,23791194112.0,29526859776.0,20028469248.0,0.1942524774904123,25768763392.0,0.3924877107440357,0.2433192705307082
89169,5103198208.0,0.0758,34355539968.0,34355539968.0,55535730688.0,0.0,60638928896.0,0.9236001752319322,0.0
89174,5741649920.0,0.2228,23802851328.0,29526859776.0,20027113472.0,0.1938576770921161,25768763392.0,0.3924877107440357,0.24282474636216367
89181,4658876416.0,0.5424,5114605568.0,9931096064.0,3930042368.0,0.4849908272924345,8588918784.0,0.13081904707717404,0.6074960578904551
89198,7844753408.0,0.2922,22356840448.0,30735253504.0,18998185984.0,0.272599445288766,26842939392.0,0.4088486386148342,0.3414561246870688
89205,5662040064.0,0.2197,23741571072.0,29526859776.0,20106723328.0,0.19593308424563294,25768763392.0,0.3924877107440357,0.24542438658900637
89213,4349763584.0,0.5064000000000001,5560901632.0,9931096064.0,4239155200.0,0.4400515717335427,8588918784.0,0.13081904707717404,0.5512054662745911
89219,4261044224.0,0.16540000000000002,25396375552.0,29526859776.0,21507719168.0,0.13988904527386747,25768763392.0,0.3924877107440357,0.17522402231886408
89226,4667133952.0,0.0693,34355539968.0,34355539968.0,56141389824.0,0.0,60808523776.0,0.9261832990393313,0.0
89229,7995756544.0,0.46540000000000004,10973859840.0,19728982016.0,9183088640.0,0.443769585724174,17178845184.0,0.2616534412973651,0.5558626241328122
89235,7255126016.0,0.27030000000000004,22982549504.0,30735253504.0,19587813376.0,0.25224142039339403,26842939392.0,0.4088486386148342,0.3159558076204183
89243,8242503680.0,0.4798,11024822272.0,19728982016.0,8936341504.0,0.4411864604540172,17178845184.0,0.2616534412973651,0.5526270198072251
89249,5130035200.0,0.5973,4450820096.0,9931096064.0,3458883584.0,0.5518299221639671,8588918784.0,0.13081904707717404,0.6912182323367339
89255,4256882688.0,0.49560000000000004,5659095040.0,9931096064.0,4332036096.0,0.430164102377975,8588918784.0,0.13081904707717404,0.5388204925431225
89268,4663824384.0,0.543,5115437056.0,9931096064.0,3925094400.0,0.4849071015893861,8588918784.0,0.13081904707717404,0.6073911836708128
89274,3442561024.0,0.0511,34355539968.0,34355539968.0,57871118336.0,0.0,61313679360.0,0.9338773957919632,0.0
89278,5928280064.0,0.2301,23636594688.0,29526859776.0,19840483328.0,0.19948836864757702,25768763392.0,0.3924877107440357,0.24987771052281788
89286,4252024832.0,0.49510000000000004,6597046272.0,11004837888.0,4336893952.0,0.4005321714740011,8588918784.0,0.13081904707717404,0.5017037468258013
89288,6239293440.0,0.2421,23360884736.0,29526859776.0,19529469952.0,0.20882596682400423,25768763392.0,0.3924877107440357,0.26157391952951786
89290,4329586688.0,0.5041,5437677568.0,9931096064.0,4259332096.0,0.45245947346018944,8588918784.0,0.13081904707717404,0.5667475156525374
89302,5537824768.0,0.2149,23896412160.0,29526859776.0,20230938624.0,0.1906890085405064,25768763392.0,0.3924877107440357,0.2388556946903809
89324,4270092288.0,0.49720000000000003,5502160896.0,9931096064.0,4318826496.0,0.4459664008341224,8588918784.0,0.13081904707717404,0.5586143391016463
89334,5432410112.0,0.21080000000000002,23961288704.0,29526859776.0,20336353280.0,0.18849180421562484,25768763392.0,0.3924877107440357,0.23610349219369206
89338,3658862592.0,0.426,6070280192.0,9931096064.0,4930056192.0,0.3887602986739168,8588918784.0,0.13081904707717404,0.48695838275373604
89339,4381622272.0,0.5101,5561282560.0,9931096064.0,4207296512.0,0.44001321463805754,8588918784.0,0.13081904707717404,0.551157420449829
89351,2869166080.0,0.0426,34355539968.0,34355539968.0,61885169664.0,0.0,64754335744.0,0.9862825239337447,0.0
89352,4348444672.0,0.5063,5582180352.0,9931096064.0,4240474112.0,0.4379089361308992,8588918784.0,0.13081904707717404,0.5485216161709338
89355,6186029056.0,0.09190000000000001,34355539968.0,34355539968.0,53980745728.0,0.0,60166774784.0,0.9164087286064881,0.0
89363,9310912512.0,0.542,9491857408.0,19728990208.0,7867940864.0,0.5188878240635396,17178853376.0,0.2616535660708856,0.6499551947523475
89369,6336774144.0,0.0941,34355539968.0,34355539968.0,53696057344.0,0.0,60032831488.0,0.9143686191601469,0.0
89373,6082310144.0,0.23600000000000002,23508234240.0,29526859776.0,19686453248.0,0.20383561210569556,25768763392.0,0.3924877107440357,0.25532303673288387
89381,3182751744.0,0.0473,34355539968.0,34355539968.0,58321997824.0,0.0,61504749568.0,0.9367876133832577,0.0
89389,2345889792.0,0.034800000000000005,34355539968.0,34355539968.0,62955020288.0,0.0,65300910080.0,0.994607475605841,0.0
89395,4751495168.0,0.2766,14210265088.0,19728982016.0,12427350016.0,0.27972639052153714,17178845184.0,0.2616534412973651,0.35038328555293613
89400,8807976960.0,0.3281,21556031488.0,30735253504.0,18034962432.0,0.2986545080815872,26842939392.0,0.4088486386148342,0.37409251087006595
89401,6860697600.0,0.2662,22890528768.0,29526859776.0,18908065792.0,0.22475573285968387,25768763392.0,0.3924877107440357,0.281527431070794
89403,5401182208.0,0.2096,24020004864.0,29526859776.0,20367581184.0,0.1865032365031949,25768763392.0,0.3924877107440357,0.23361262643259384
89407,5137186816.0,0.5981000000000001,4456902656.0,9931096064.0,3451731968.0,0.551217445961864,8588918784.0,0.13081904707717404,0.6904510490058519
89412,3014684672.0,0.0448,34355539968.0,34355539968.0,58598424576.0,0.0,61613109248.0,0.9384380551251909,0.0
89417,4349816832.0,0.0646,34355539968.0,34355539968.0,56595320832.0,0.0,60945137664.0,0.9282640846533436,0.0
89429,5128888320.0,0.5972000000000001,4499939328.0,9931096064.0,3460030464.0,0.546883919055805,8588918784.0,0.13081904707717404,0.6850229040512554
89433,3765473280.0,0.4384,5979779072.0,9931096064.0,4823445504.0,0.3978732021658148,8588918784.0,0.13081904707717404,0.4983731407980694
89435,5444329472.0,0.21130000000000002,24085913600.0,29526859776.0,20324433920.0,0.18427107444803548,25768763392.0,0.3924877107440357,0.23081663613180337
89439,8020463616.0,0.46690000000000004,10629468160.0,19728982016.0,9158381568.0,0.461225715985771,17178845184.0,0.2616534412973651,0.5777280486381466
89442,7899471872.0,0.45980000000000004,10974400512.0,19728982016.0,9279373312.0,0.4437421807622981,17178845184.0,0.2616534412973651,0.5558282968726468
89443,10065719296.0,0.5859,8802779136.0,19728990208.0,7113134080.0,0.5538150182450534,17178853376.0,0.2616535660708856,0.6937047495571236
89444,4666109952.0,0.0693,34355539968.0,34355539968.0,56143908864.0,0.0,60810018816.0,0.9262060702068159,0.0
89448,2891382784.0,0.1077,27818328064.0,30735253504.0,23951556608.0,0.09490487656528945,26842939392.0,0.4088486386148342,0.11887717281141442
89461,4313423872.0,0.0641,34355539968.0,34355539968.0,56624791552.0,0.0,60938215424.0,0.9281586510285518,0.0
89476,4789305344.0,0.2788,14091431936.0,19728982016.0,12389539840.0,0.28574966896051734,17178845184.0,0.2616534412973651,0.3579280012492821
89478,4838342656.0,0.2816,14104915968.0,19728982016.0,12340502528.0,0.28506620582039865,17178845184.0,0.2616534412973651,0.3570719001851579
89480,5499277312.0,0.2134,23914893312.0,29526859776.0,20269486080.0,0.1900630987031514,25768763392.0,0.3924877107440357,0.238071684483609
89486,4056948736.0,0.4723,6926282752.0,11004837888.0,4531970048.0,0.37061474030865793,8588918784.0,0.13081904707717404,0.4642293855134043
89491,8273141760.0,0.48160000000000003,11015032832.0,19728982016.0,8905703424.0,0.4416826563546501,17178845184.0,0.2616534412973651,0.5532485512602191
89502,6080901120.0,0.23600000000000002,23495024640.0,29526859776.0,19687862272.0,0.2042829878205603,25768763392.0,0.3924877107440357,0.2558834163687082
89503,6034345984.0,0.23420000000000002,23561170944.0,29526859776.0,19734417408.0,0.20204277993859088,25768763392.0,0.3924877107440357,0.25307734792252917
89506,2588614656.0,0.038400000000000004,34355539968.0,34355539968.0,62071881728.0,0.0,64660496384.0,0.9848532432568334,0.0
89507,6087647232.0,0.7088,2789658624.0,10862071808.0,2501271552.0,0.7431743526179422,8588918784.0,0.13081904707717404,0.9308949038503468
89516,4051570688.0,0.060200000000000004,34355539968.0,34355539968.0,57019060224.0,0.0,61070630912.0,0.9301754902133266,0.0
89519,2898018304.0,0.108,27844108288.0,30735253504.0,23944921088.0,0.09406609304926461,26842939392.0,0.4088486386148342,0.11782651855006829
89526,5273427968.0,0.614,4391067648.0,9931096064.0,3315490816.0,0.5578466244106206,8588918784.0,0.13081904707717404,0.6987547107413836
89538,5178613760.0,0.6029,4437340160.0,9931096064.0,3410305024.0,0.5531872684138806,8588918784.0,0.13081904707717404,0.6929184345871934
89542,6095122432.0,0.23650000000000002,23532707840.0,29526859776.0,19673640960.0,0.20300675322311657,25768763392.0,0.3924877107440357,0.25428481399674413
89553,6958272512.0,0.405,12024029184.0,19728982016.0,10220572672.0,0.39053980716041825,17178845184.0,0.2616534412973651,0.4891873824166109
89555,9904963584.0,0.5766,9504894976.0,19728982016.0,7273881600.0,0.5182267910076845,17178845184.0,0.2616534412973651,0.6491271894521048
89557,7195828224.0,0.2681,23033200640.0,30735253504.0,19647111168.0,0.2505934386712517,26842939392.0,0.4088486386148342,0.31389155744631486
89564,6088884224.0,0.7089000000000001,2764382208.0,10862071808.0,2500034560.0,0.7455013871327926,8588918784.0,0.13081904707717404,0.9338097307188027
89569,9354145792.0,0.5445,9717649408.0,19728982016.0,7824699392.0,0.507442938509494,17178845184.0,0.2616534412973651,0.6356194125770325
89580,6777241600.0,0.3945,12178276352.0,19728990208.0,10401611776.0,0.3827217600289662,17178853376.0,0.2616535660708856,0.4793945522320203
89581,6115823616.0,0.2373,23474294784.0,29526859776.0,19652939776.0,0.20498505557030622,25768763392.0,0.3924877107440357,0.25676282143441576
89582,5466599424.0,0.2121,23941918720.0,29526859776.0,20302163968.0,0.18914781654294122,25768763392.0,0.3924877107440357,0.23692520856510696
89585,8010395648.0,0.46630000000000005,10853269504.0,19728982016.0,9168449536.0,0.44988193028925105,17178845184.0,0.2616534412973651,0.5635189034246956
89587,9779523584.0,0.3643,20641427456.0,30735253504.0,17063415808.0,0.32841199916201613,26842939392.0,0.4088486386148342,0.41136653237062254
