,cores,user_pct,idle_pct,system_pct,host
77825,4,0.030125000000000002,0.958125,0.01175,DEVELOP
77829,4,0.02545,0.9464,0.028175000000000002,QASERVER
77832,4,0.0015500000000000002,0.992975,0.005475,QASERVER
77833,8,0.016575,0.9641125,0.0193125,PRODUCCION
77836,4,0.00235,0.993725,0.0039250000000000005,QASERVER
77837,4,0.013275,0.978125,0.0086,QASERVER
77840,16,0.001,0.997875,0.0011250000000000001,PRUEBAS
77854,4,0.003125,0.9922,0.004675,DEVELOP
77855,4,0.003125,0.99335,0.0035250000000000004,PREPRODUCCION
77862,4,0.001175,0.996475,0.00235,PREPRODUCCION
77863,8,0.0072250000000000005,0.9673875000000001,0.0253875,PRODUCCION
77864,4,0.00275,0.99375,0.0035,DEVELOP
77868,16,0.0011875,0.9974375,0.001375,PRUEBAS
77874,4,0.017975,0.974225,0.0078000000000000005,QASERVER
77897,4,0.019100000000000002,0.957125,0.0238,PREPRODUCCION
77906,8,0.007625,0.9708375,0.021525000000000002,PRODUCCION
77907,8,0.01115,0.9696750000000001,0.0191875,PRODUCCION
77909,4,0.0265,0.9524250000000001,0.021075,QASERVER
77915,16,0.00688125,0.99155625,0.0015,PRUEBAS
77928,8,0.1003875,0.8515625,0.04805,PRODUCCION
77935,8,0.0150375,0.9634875,0.021475,PRODUCCION
77938,8,0.01055,0.9722625,0.0171875,PRODUCCION
77950,8,0.0050625,0.9846,0.010337500000000001,PRODUCCION
77967,4,0.038325000000000005,0.8537,0.107975,PREPRODUCCION
77972,4,0.009025,0.982,0.009000000000000001,PREPRODUCCION
77978,16,0.00125,0.997375,0.0013125,PRUEBAS
77980,4,0.052325,0.907425,0.04025,DEVELOP
77986,8,0.01365,0.9444125,0.0419375,PRODUCCION
77991,16,0.00125,0.9973125,0.001375,PRUEBAS
77996,4,0.0008,0.9949,0.0043,QASERVER
77999,4,0.015625,0.978125,0.00625,QASERVER
78001,4,0.00235,0.99295,0.0047,QASERVER
78026,16,0.001375,0.9971875,0.001375,PRUEBAS
78027,4,0.03125,0.9551000000000001,0.01365,DEVELOP
78034,4,0.0007750000000000001,0.99415,0.0050750000000000005,QASERVER
78038,4,0.024200000000000003,0.951975,0.023825000000000002,PREPRODUCCION
78051,8,0.009375,0.96505,0.025575,PRODUCCION
78052,4,0.014875000000000001,0.977725,0.0074,PREPRODUCCION
78057,4,0.046875,0.914825,0.0383,DEVELOP
78062,8,0.009375,0.97695,0.013675000000000001,PRODUCCION
78069,16,0.000875,0.997875,0.0011875,PRUEBAS
78073,8,0.0123125,0.965025,0.022662500000000002,PRODUCCION
78085,16,0.0016250000000000001,0.9964375,0.001875,PRUEBAS
78093,4,0.007825,0.98005,0.012125,DEVELOP
78096,4,0.0,0.995325,0.004675,QASERVER
78103,4,0.0019500000000000001,0.992975,0.0050750000000000005,DEVELOP
78104,16,0.007443750000000001,0.99074375,0.00175,PRUEBAS
78112,8,0.007425,0.9793000000000001,0.013275,PRODUCCION
78113,8,0.0019500000000000001,0.992975,0.0050750000000000005,PRODUCCION
78119,16,0.0028125,0.99575,0.001375,PRUEBAS
78127,16,0.0053125,0.993125,0.0015625,PRUEBAS
78132,4,0.0023250000000000002,0.990625,0.007050000000000001,DEVELOP
78135,8,0.0789,0.8793125,0.041787500000000005,PRODUCCION
78140,8,0.009575,0.9716750000000001,0.01875,PRODUCCION
78144,4,0.001175,0.99375,0.0050750000000000005,PREPRODUCCION
78151,8,0.011925,0.969875,0.018187500000000002,PRODUCCION
78153,4,0.0050750000000000005,0.983975,0.01095,DEVELOP
78156,16,0.005875,0.99280625,0.0013125,PRUEBAS
78166,8,0.009962500000000001,0.967775,0.0222625,PRODUCCION
78182,4,0.030075,0.95625,0.013675000000000001,DEVELOP
78187,4,0.014450000000000001,0.9754,0.010150000000000001,QASERVER
78198,16,0.000875,0.9979375,0.0011250000000000001,PRUEBAS
78200,4,0.002725,0.993,0.004275,QASERVER
78203,4,0.00235,0.992575,0.0050750000000000005,PREPRODUCCION
78204,4,0.0050750000000000005,0.9879,0.007050000000000001,PREPRODUCCION
78207,4,0.01405,0.977375,0.008575000000000001,PREPRODUCCION
78211,4,0.0078000000000000005,0.98595,0.00625,PREPRODUCCION
78214,4,0.027700000000000002,0.95475,0.01755,PREPRODUCCION
78218,16,0.00850625,0.98630625,0.005125,PRUEBAS
78224,16,0.007,0.99130625,0.0016875,PRUEBAS
78226,4,0.06407500000000001,0.884375,0.051550000000000006,DEVELOP
78227,4,0.003125,0.992975,0.0039000000000000003,PREPRODUCCION
78230,4,0.00235,0.9902,0.007425,DEVELOP
78233,4,0.03705,0.930975,0.031975,QASERVER
78237,4,0.0043,0.991,0.004675,QASERVER
78238,8,0.0170125,0.9546125,0.028375,PRODUCCION
78252,4,0.0172,0.973,0.0098,PREPRODUCCION
78255,16,0.00275,0.99211875,0.005,PRUEBAS
78286,4,0.014450000000000001,0.9629,0.02265,PREPRODUCCION
78296,4,0.01565,0.975325,0.009025,QASERVER
78302,8,0.0164,0.957625,0.025975,PRODUCCION
78307,4,0.010125,0.98285,0.007025,DEVELOP
78313,4,0.016025,0.971875,0.012100000000000001,PREPRODUCCION
78327,4,0.03125,0.938275,0.030475000000000002,PREPRODUCCION
78335,4,0.051225,0.890475,0.058300000000000005,PREPRODUCCION
78338,4,0.007050000000000001,0.96755,0.025400000000000002,PREPRODUCCION
78359,16,0.007,0.99161875,0.001375,PRUEBAS
78367,4,0.012125,0.977725,0.010150000000000001,QASERVER
78368,16,0.002125,0.996625,0.00125,PRUEBAS
78372,16,0.00125,0.997375,0.00125,PRUEBAS
78376,4,0.0043,0.9878750000000001,0.0078000000000000005,PREPRODUCCION
78383,4,0.017975,0.962125,0.0199,PREPRODUCCION
78384,8,0.0105375,0.96315,0.026325,PRODUCCION
78397,4,0.028525000000000002,0.908575,0.0629,PREPRODUCCION
78398,16,0.00700625,0.99161875,0.0013125,PRUEBAS
78400,8,0.013075,0.962125,0.0248125,PRODUCCION
78401,4,0.032425,0.93125,0.036325,DEVELOP
78402,4,0.0039250000000000005,0.9914000000000001,0.004675,DEVELOP
78403,16,0.008,0.98986875,0.002,PRUEBAS
78417,4,0.0007750000000000001,0.99375,0.005475,QASERVER
78428,4,0.00235,0.992975,0.004675,QASERVER
78429,4,0.0164,0.97345,0.010150000000000001,QASERVER
78430,4,0.0039250000000000005,0.98315,0.012925,DEVELOP
78444,4,0.016775,0.975425,0.007825,QASERVER
78454,8,0.0101625,0.9714875000000001,0.01835,PRODUCCION
78457,8,0.0097625,0.9665875,0.02365,PRODUCCION
78461,16,0.0011250000000000001,0.9978125,0.0010625,PRUEBAS
78463,4,0.001175,0.994525,0.0043,DEVELOP
78465,4,0.047650000000000005,0.892575,0.059775,PREPRODUCCION
78472,4,0.003125,0.9918,0.0050750000000000005,QASERVER
78476,4,0.001975,0.992175,0.00585,QASERVER
78480,16,0.00125,0.9974375,0.00125,PRUEBAS
78483,4,0.00275,0.990225,0.007025,QASERVER
78493,16,0.0015,0.9970625,0.001375,PRUEBAS
78507,4,0.3117,0.553925,0.134375,PREPRODUCCION
78508,4,0.017975,0.97265,0.009375,QASERVER
78512,4,0.0035,0.9867250000000001,0.009775,PREPRODUCCION
78515,8,0.0173875,0.9501875,0.032425,PRODUCCION
78526,8,0.005475,0.974375,0.0201625,PRODUCCION
78528,4,0.009375,0.9793000000000001,0.011325,PREPRODUCCION
78538,8,0.0086,0.9746125,0.0167875,PRODUCCION
78540,4,0.019125,0.973075,0.0078000000000000005,PREPRODUCCION
78547,4,0.025375,0.96175,0.012875000000000001,DEVELOP
78574,16,0.001375,0.9973125,0.00125,PRUEBAS
78576,4,0.01285,0.97155,0.015600000000000001,PREPRODUCCION
78583,8,0.0035125,0.98005,0.016425000000000002,PRODUCCION
78599,4,0.0035250000000000004,0.989075,0.0074,QASERVER
78609,4,0.002725,0.98865,0.008625,DEVELOP
78610,8,0.019725,0.9535,0.0267625,PRODUCCION
78618,4,0.010175,0.9726250000000001,0.0172,DEVELOP
78619,4,0.03555,0.942975,0.021475,DEVELOP
78621,4,0.003125,0.99025,0.0066500000000000005,QASERVER
78623,4,0.0007750000000000001,0.984,0.015225,PREPRODUCCION
78627,16,0.006,0.99236875,0.0015625,PRUEBAS
78630,4,0.0050750000000000005,0.98515,0.009775,PREPRODUCCION
78631,8,0.014450000000000001,0.959375,0.026175,PRODUCCION
78632,4,0.004675,0.9879,0.007425,DEVELOP
78638,16,0.007125,0.991375,0.001375,PRUEBAS
78642,4,0.007425,0.98515,0.007425,PREPRODUCCION
78647,8,0.012087500000000001,0.9670375,0.020862500000000003,PRODUCCION
78656,8,0.016800000000000002,0.9537,0.0294875,PRODUCCION
78657,4,0.0039000000000000003,0.9891,0.007025,DEVELOP
78660,4,0.012075,0.9813000000000001,0.006625000000000001,DEVELOP
78664,16,0.0013125,0.9975,0.0011250000000000001,PRUEBAS
78669,4,0.016775,0.96645,0.016775,PREPRODUCCION
78685,16,0.001375,0.9974375,0.0011250000000000001,PRUEBAS
78696,4,0.00115,0.993375,0.005475,QASERVER
78700,4,0.001175,0.994525,0.0043,PREPRODUCCION
78702,4,0.006625000000000001,0.9863500000000001,0.007025,DEVELOP
78705,16,0.0013125,0.997375,0.0013125,PRUEBAS
78707,16,0.00700625,0.99136875,0.0015625,PRUEBAS
78708,4,0.015225,0.9762,0.008575000000000001,QASERVER
78711,4,0.014825000000000001,0.976975,0.008175,QASERVER
78712,4,0.001975,0.99335,0.004675,PREPRODUCCION
78713,16,0.0011875,0.9973125,0.0014375,PRUEBAS
78721,4,0.0078000000000000005,0.97735,0.01485,PREPRODUCCION
78730,4,0.030850000000000002,0.95705,0.012100000000000001,DEVELOP
78740,4,0.032425,0.9547,0.012875000000000001,DEVELOP
78761,8,0.01035,0.973625,0.016025,PRODUCCION
78771,16,0.00125,0.997375,0.0013125,PRUEBAS
78772,4,0.0035,0.989475,0.007025,DEVELOP
78776,4,0.003125,0.9918,0.0050750000000000005,QASERVER
78793,4,0.017975,0.9605,0.021500000000000002,PREPRODUCCION
78798,8,0.010150000000000001,0.9726875,0.0171625,PRODUCCION
78800,4,0.020300000000000002,0.9617249999999999,0.017975,DEVELOP
78805,4,0.01485,0.977725,0.007425,QASERVER
78810,4,0.017150000000000002,0.97545,0.007425,PREPRODUCCION
78813,4,0.002725,0.995325,0.0019500000000000001,QASERVER
78826,16,0.00175,0.996875,0.0013125,PRUEBAS
78827,4,0.033525,0.9524250000000001,0.01405,DEVELOP
78832,16,0.0026875000000000002,0.9960625,0.0011875,PRUEBAS
78833,8,0.008975,0.97345,0.017575,PRODUCCION
78838,4,0.303975,0.548925,0.1471,PREPRODUCCION
78841,16,0.0009375,0.998125,0.0009375,PRUEBAS
78842,8,0.0033125000000000003,0.9810625,0.015625,PRODUCCION
78858,16,0.0011875,0.9975,0.00125,PRUEBAS
78863,4,0.018375000000000002,0.969125,0.0125,PREPRODUCCION
78865,4,0.020300000000000002,0.935225,0.044475,DEVELOP
78867,4,0.025050000000000003,0.949525,0.02545,QASERVER
78873,4,0.015625,0.9757750000000001,0.0086,QASERVER
78874,4,0.0265,0.94815,0.025325,QASERVER
78880,4,0.009775,0.9757750000000001,0.014450000000000001,PREPRODUCCION
78881,4,0.019100000000000002,0.969225,0.011675000000000001,DEVELOP
78888,4,0.05675,0.536,0.407275,PREPRODUCCION
78900,16,0.00663125,0.99174375,0.0015625,PRUEBAS
78901,4,0.0172,0.975375,0.007425,QASERVER
78903,8,0.0111375,0.969325,0.0195375,PRODUCCION
78916,16,0.001375,0.997375,0.00125,PRUEBAS
78919,8,0.0064375000000000005,0.9758125,0.017750000000000002,PRODUCCION
78936,4,0.00235,0.99295,0.0047,DEVELOP
78940,4,0.014475,0.97105,0.014475,PREPRODUCCION
78947,4,0.03475,0.9465,0.01875,DEVELOP
78948,16,0.00125,0.9975,0.0011875,PRUEBAS
78950,4,0.00275,0.990225,0.007025,QASERVER
78960,4,0.007025,0.985575,0.007425,PREPRODUCCION
78961,4,0.033975,0.936725,0.029300000000000003,QASERVER
78962,16,0.001375,0.9969375,0.0016875,PRUEBAS
78964,4,0.001175,0.99025,0.008575000000000001,PREPRODUCCION
78966,4,0.0066500000000000005,0.982,0.01135,PREPRODUCCION
78974,8,0.0101625,0.9691,0.020737500000000002,PRODUCCION
78975,16,0.0011875,0.9974375,0.0013125,PRUEBAS
78982,4,0.047725000000000004,0.902975,0.049300000000000004,DEVELOP
78984,4,0.003125,0.9878750000000001,0.009000000000000001,QASERVER
78989,8,0.0125,0.966,0.0214875,PRODUCCION
78990,4,0.0047,0.988275,0.007025,PREPRODUCCION
78992,4,0.01675,0.97195,0.011300000000000001,PREPRODUCCION
78993,16,0.0074375000000000005,0.9908125,0.0016875,PRUEBAS
78999,4,0.017575,0.9754,0.007050000000000001,PREPRODUCCION
79000,4,0.00275,0.98865,0.0086,PREPRODUCCION
79002,4,0.017175,0.97305,0.009775,QASERVER
79009,4,0.063,0.88615,0.05085,DEVELOP
79022,4,0.013275,0.978925,0.0078000000000000005,QASERVER
79027,4,0.0043,0.990625,0.0050750000000000005,DEVELOP
79042,16,0.0024375,0.9961875,0.0013125,PRUEBAS
79046,4,0.016025,0.9746,0.009375,PREPRODUCCION
79054,4,0.01565,0.9648,0.01955,PREPRODUCCION
79071,4,0.0050750000000000005,0.990225,0.004675,PREPRODUCCION
79085,4,0.00585,0.9836,0.01055,PREPRODUCCION
79092,8,0.120125,0.8169875,0.0628875,PRODUCCION
79100,16,0.0011875,0.9975,0.00125,PRUEBAS
79102,8,0.007025,0.9764,0.016575,PRODUCCION
79104,4,0.014875000000000001,0.9679,0.017225,PREPRODUCCION
79107,8,0.01305,0.958325,0.028625,PRODUCCION
79114,8,0.013062500000000001,0.96625,0.020675000000000002,PRODUCCION
79117,16,0.0055,0.99286875,0.0015625,PRUEBAS
79119,4,0.007425,0.981625,0.01095,PREPRODUCCION
79120,16,0.006875,0.99155625,0.0014375,PRUEBAS
79127,4,0.01875,0.9668,0.014450000000000001,QASERVER
79128,4,0.007050000000000001,0.981625,0.011325,PREPRODUCCION
79130,4,0.001175,0.9949250000000001,0.0039000000000000003,QASERVER
79139,8,0.0064625,0.980025,0.0135125,PRODUCCION
79146,4,0.03325,0.9288000000000001,0.037950000000000005,DEVELOP
79154,4,0.016050000000000002,0.975725,0.008225,PREPRODUCCION
79155,16,0.005125,0.99324375,0.0015625,PRUEBAS
79156,8,0.014812500000000001,0.956125,0.029050000000000003,PRODUCCION
79162,4,0.031200000000000002,0.956325,0.012475,DEVELOP
79167,4,0.002725,0.992575,0.0047,DEVELOP
79170,16,0.00125,0.9974375,0.0013125,PRUEBAS
79172,4,0.003125,0.9917750000000001,0.0050750000000000005,PREPRODUCCION
79180,8,0.0041,0.9871125000000001,0.0087875,PRODUCCION
79182,4,0.0125,0.973825,0.013675000000000001,QASERVER
79185,4,0.01875,0.9722500000000001,0.009000000000000001,PREPRODUCCION
79196,8,0.0042875000000000005,0.984775,0.010937500000000001,PRODUCCION
79201,8,0.0113375,0.96675,0.0219125,PRODUCCION
79203,8,0.0060375,0.9727250000000001,0.0212375,PRODUCCION
79206,8,0.008400000000000001,0.974625,0.016975,PRODUCCION
79211,4,0.015625,0.9742,0.010175,QASERVER
79215,16,0.001375,0.997125,0.0014375,PRUEBAS
79217,4,0.016375,0.97465,0.008975,QASERVER
79220,4,0.005875,0.985525,0.0086,QASERVER
79223,8,0.0050875,0.9827875,0.0121375,PRODUCCION
79230,16,0.0013125,0.99725,0.0014375,PRUEBAS
79239,16,0.0014375,0.9973125,0.00125,PRUEBAS
79242,8,0.0056625,0.9769375,0.017400000000000002,PRODUCCION
79257,4,0.0019500000000000001,0.987125,0.010925,QASERVER
79261,4,0.028900000000000002,0.957425,0.013675000000000001,DEVELOP
79276,4,0.0332,0.93205,0.03475,QASERVER
79285,4,0.001175,0.993375,0.00545,QASERVER
79286,4,0.00545,0.981275,0.013275,PREPRODUCCION
79290,4,0.021875000000000002,0.94335,0.034775,QASERVER
79293,16,0.0010625,0.99775,0.0010625,PRUEBAS
79296,4,0.014025000000000001,0.97545,0.010525000000000001,QASERVER
79307,8,0.009975000000000001,0.974375,0.01565,PRODUCCION
79312,8,0.15445,0.7776875,0.0678625,PRODUCCION
79315,4,0.001575,0.992575,0.00585,DEVELOP
79322,4,0.003125,0.99375,0.003125,QASERVER
79333,4,0.010150000000000001,0.9797,0.010150000000000001,PREPRODUCCION
79341,4,0.032075,0.9331,0.034825,QASERVER
79346,8,0.0140625,0.9730375,0.0129,PRODUCCION
79351,4,0.005475,0.98675,0.0078000000000000005,PREPRODUCCION
79352,8,0.0086,0.9703125,0.021087500000000002,PRODUCCION
79355,4,0.030875000000000003,0.95585,0.013275,DEVELOP
79357,4,0.00235,0.9898750000000001,0.0078000000000000005,QASERVER
79361,8,0.0468,0.9066,0.0466,PRODUCCION
79367,4,0.002725,0.99335,0.0039250000000000005,QASERVER
79369,4,0.0015500000000000002,0.9949250000000001,0.0035250000000000004,QASERVER
79373,4,0.025775000000000003,0.957025,0.0172,PREPRODUCCION
79374,4,0.011325,0.97735,0.011325,PREPRODUCCION
79381,4,0.00545,0.984,0.01055,PREPRODUCCION
79385,4,0.007425,0.97965,0.012925,PREPRODUCCION
79388,16,0.001,0.9978125,0.0011875,PRUEBAS
79390,8,0.024575,0.9514375,0.023987500000000002,PRODUCCION
79421,4,0.293825,0.57825,0.127925,PREPRODUCCION
79435,16,0.004875,0.99374375,0.0013125,PRUEBAS
79440,4,0.01525,0.977725,0.007025,PREPRODUCCION
79441,16,0.0010625,0.9976875,0.00125,PRUEBAS
79442,4,0.00235,0.990625,0.007025,DEVELOP
79450,4,0.0019500000000000001,0.9922,0.00585,QASERVER
79454,4,0.030125000000000002,0.95695,0.012925,DEVELOP
79463,16,0.00675625,0.99174375,0.0015,PRUEBAS
79472,4,0.0199,0.966825,0.013275,PREPRODUCCION
79483,8,0.0041,0.9892625,0.0066375,PRODUCCION
79491,4,0.014450000000000001,0.975375,0.010175,QASERVER
79492,16,0.0026875000000000002,0.995625,0.0016875,PRUEBAS
79521,4,0.0035250000000000004,0.9914000000000001,0.0050750000000000005,QASERVER
79522,4,0.004675,0.990675,0.004675,PREPRODUCCION
79526,4,0.032425,0.946475,0.0211,PREPRODUCCION
79528,4,0.030525,0.9323,0.037175,DEVELOP
79529,4,0.00235,0.992575,0.0050750000000000005,DEVELOP
79542,4,0.0172,0.9737750000000001,0.009025,QASERVER
79546,4,0.014450000000000001,0.9746,0.01095,QASERVER
79547,4,0.010175,0.984375,0.00545,DEVELOP
79553,4,0.01055,0.9793000000000001,0.010150000000000001,QASERVER
79566,16,0.0069375,0.99168125,0.0013125,PRUEBAS
79569,8,0.009787500000000001,0.973975,0.016237500000000002,PRODUCCION
79580,8,0.003125,0.9859375,0.010937500000000001,PRODUCCION
79582,16,0.006875,0.99149375,0.0015625,PRUEBAS
79585,8,0.08965000000000001,0.863675,0.046675,PRODUCCION
79587,4,0.007425,0.9824,0.010175,DEVELOP
79589,16,0.0011250000000000001,0.9976875,0.0011875,PRUEBAS
79590,4,0.00585,0.9867,0.007425,PREPRODUCCION
79591,4,0.023025,0.9485250000000001,0.028450000000000003,DEVELOP
79601,8,0.09076250000000001,0.862475,0.046762500000000005,PRODUCCION
79602,4,0.01365,0.9742500000000001,0.012100000000000001,QASERVER
79603,8,0.0150375,0.9580125,0.02695,PRODUCCION
79632,4,0.027325000000000002,0.9539,0.01875,DEVELOP
79633,4,0.029300000000000003,0.958575,0.012125,DEVELOP
79644,4,0.025400000000000002,0.9453,0.029300000000000003,QASERVER
79658,8,0.00625,0.975,0.01875,PRODUCCION
79666,8,0.0146125,0.9409125,0.0444625,PRODUCCION
79667,8,0.009175,0.97345,0.017375,PRODUCCION
79676,8,0.0179875,0.9599,0.0221125,PRODUCCION
79699,4,0.021475,0.957875,0.020675000000000002,PREPRODUCCION
79703,8,0.08710000000000001,0.8795,0.0334,PRODUCCION
79708,4,0.003125,0.992975,0.0039000000000000003,QASERVER
79709,16,0.0016875,0.996875,0.001375,PRUEBAS
79710,4,0.015625,0.97385,0.01055,PREPRODUCCION
79714,16,0.003375,0.99149375,0.00513125,PRUEBAS
79720,4,0.0039000000000000003,0.9926,0.0035,QASERVER
79725,16,0.00125,0.9973125,0.001375,PRUEBAS
79726,8,0.009362500000000001,0.9797,0.010925,PRODUCCION
79732,4,0.0015500000000000002,0.9949250000000001,0.0035250000000000004,QASERVER
79735,4,0.001175,0.9953000000000001,0.0035250000000000004,QASERVER
79742,8,0.0078125,0.969525,0.022662500000000002,PRODUCCION
79758,8,0.0160375,0.9602875,0.023675,PRODUCCION
79767,4,0.021875000000000002,0.971475,0.0066500000000000005,DEVELOP
79770,4,0.017175,0.96915,0.013675000000000001,QASERVER
79777,4,0.001575,0.99295,0.005475,QASERVER
79778,8,0.0101625,0.97285,0.0169875,PRODUCCION
79787,16,0.007,0.99143125,0.0015,PRUEBAS
79790,8,0.0019500000000000001,0.992375,0.005675,PRODUCCION
79791,8,0.016175000000000002,0.960825,0.023,PRODUCCION
79798,4,0.00935,0.9762,0.014425,DEVELOP
79801,4,0.001175,0.99455,0.004275,QASERVER
79804,4,0.014075,0.9789,0.007025,QASERVER
79811,4,0.0066500000000000005,0.975375,0.017975,DEVELOP
79814,4,0.02655,0.9379,0.03555,DEVELOP
79815,8,0.0107375,0.9686,0.0206625,PRODUCCION
79819,8,0.0173625,0.954525,0.028112500000000002,PRODUCCION
79824,8,0.0052875000000000005,0.98045,0.014275000000000001,PRODUCCION
79825,4,0.020725,0.96715,0.012125,DEVELOP
79827,16,0.0011875,0.9975625,0.0011875,PRUEBAS
79834,8,0.011725000000000001,0.9539,0.034375,PRODUCCION
79837,4,0.028900000000000002,0.947275,0.023825000000000002,PREPRODUCCION
79843,4,0.0207,0.96645,0.01285,DEVELOP
79851,16,0.001375,0.9973125,0.0011875,PRUEBAS
79852,4,0.024225,0.959,0.016775,PREPRODUCCION
79855,16,0.0025625,0.9961875,0.0011875,PRUEBAS
79856,8,0.01565,0.936425,0.047925,PRODUCCION
79869,4,0.039825,0.93675,0.023425,DEVELOP
79870,4,0.01405,0.97735,0.008575000000000001,QASERVER
79879,16,0.0070625,0.99136875,0.0015,PRUEBAS
79891,16,0.0011875,0.9975625,0.00125,PRUEBAS
79892,4,0.012525000000000001,0.9644,0.023075000000000002,QASERVER
79893,4,0.036325,0.942175,0.021500000000000002,DEVELOP
79896,4,0.016,0.975425,0.008575000000000001,PREPRODUCCION
79900,4,0.00275,0.99375,0.0035,QASERVER
79907,16,0.00125,0.9975,0.0011250000000000001,PRUEBAS
79912,4,0.018725000000000002,0.95125,0.030025000000000003,QASERVER
79918,4,0.001975,0.99255,0.005475,DEVELOP
79920,4,0.013300000000000001,0.974175,0.012525000000000001,QASERVER
79921,4,0.001575,0.995675,0.00275,QASERVER
79927,4,0.063775,0.8975,0.038725,DEVELOP
79938,16,0.0029375,0.995875,0.0011875,PRUEBAS
79943,8,0.0097625,0.9681625,0.022075,PRODUCCION
79947,16,0.0026875000000000002,0.9960625,0.0011875,PRUEBAS
79962,4,0.0066500000000000005,0.98905,0.0043,PREPRODUCCION
79966,4,0.514375,0.0843,0.40135,DEVELOP
79972,8,0.009187500000000001,0.9751875,0.015625,PRODUCCION
79973,4,0.0211,0.9480500000000001,0.030850000000000002,QASERVER
79988,8,0.007625,0.9780875,0.0142875,PRODUCCION
79989,8,0.012887500000000001,0.961525,0.025587500000000003,PRODUCCION
79994,4,0.0086,0.9796750000000001,0.011725000000000001,DEVELOP
80006,8,0.0191375,0.9550875,0.025775000000000003,PRODUCCION
80008,4,0.034375,0.934775,0.030850000000000002,QASERVER
80023,16,0.0011250000000000001,0.9978125,0.001,PRUEBAS
80024,8,0.014650000000000002,0.9580125,0.027350000000000003,PRODUCCION
80030,4,0.029650000000000003,0.930175,0.040150000000000005,DEVELOP
80032,4,0.018375000000000002,0.966,0.015625,QASERVER
80041,4,0.045725,0.91755,0.036725,DEVELOP
80052,4,0.01875,0.9543,0.02695,QASERVER
80057,4,0.018000000000000002,0.9683,0.0137,QASERVER
80061,4,0.007425,0.979275,0.013300000000000001,PREPRODUCCION
80067,4,0.014475,0.975725,0.0098,QASERVER
80071,4,0.0626,0.885,0.0524,DEVELOP
80074,8,0.011125,0.963925,0.024962500000000002,PRODUCCION
80079,4,0.0039000000000000003,0.9906,0.005475,PREPRODUCCION
80083,4,0.0184,0.9683,0.013300000000000001,PREPRODUCCION
80084,16,0.00688125,0.99155625,0.0015625,PRUEBAS
80092,8,0.0152125,0.9549625,0.029825,PRODUCCION
80095,4,0.029725,0.93235,0.037925,DEVELOP
80103,4,0.007425,0.9832000000000001,0.009375,QASERVER
80105,8,0.009187500000000001,0.9689375,0.021875000000000002,PRODUCCION
80106,16,0.001875,0.997,0.0011250000000000001,PRUEBAS
80108,4,0.0199,0.97735,0.00275,DEVELOP
80109,16,0.001375,0.997375,0.0011250000000000001,PRUEBAS
80112,4,0.017175,0.950775,0.03205,QASERVER
80115,4,0.016025,0.9597,0.024275,PREPRODUCCION
80129,4,0.031625,0.955875,0.0125,DEVELOP
80145,4,0.032825,0.952325,0.01485,DEVELOP
80154,8,0.0091625,0.9738625,0.016975,PRODUCCION
80160,4,0.03355,0.923875,0.042550000000000004,QASERVER
80166,4,0.028900000000000002,0.9504,0.0207,PREPRODUCCION
80170,8,0.0033250000000000003,0.982225,0.014450000000000001,PRODUCCION
80173,8,0.0129125,0.9626375,0.02445,PRODUCCION
80174,16,0.0019375,0.9966875,0.0013125,PRUEBAS
80180,4,0.020325,0.9617,0.017975,PREPRODUCCION
80185,4,0.013275,0.965625,0.0211,PREPRODUCCION
80188,8,0.121675,0.832825,0.0455,PRODUCCION
80192,4,0.3564,0.2841,0.3595,DEVELOP
80196,8,0.0121125,0.969325,0.018562500000000003,PRODUCCION
80205,4,0.0109,0.968425,0.020675000000000002,DEVELOP
80206,8,0.009962500000000001,0.9753875,0.014650000000000002,PRODUCCION
80212,4,0.016775,0.967625,0.015600000000000001,PREPRODUCCION
80214,4,0.0047,0.9918,0.0035,QASERVER
80229,4,0.037925,0.9464250000000001,0.01565,DEVELOP
80242,4,0.01835,0.9687749999999999,0.012875000000000001,QASERVER
80253,4,0.030125000000000002,0.913925,0.05595,DEVELOP
80261,16,0.0011250000000000001,0.997875,0.001,PRUEBAS
80266,8,0.012337500000000001,0.9647875,0.0228875,PRODUCCION
80271,4,0.015225,0.97385,0.010925,PREPRODUCCION
80280,8,0.0050875,0.98475,0.0101625,PRODUCCION
80288,16,0.003125,0.9955,0.001375,PRUEBAS
80290,8,0.005475,0.9855375,0.0089875,PRODUCCION
80306,8,0.011912500000000001,0.969925,0.0181625,PRODUCCION
80310,4,0.010150000000000001,0.982425,0.007425,PREPRODUCCION
80328,4,0.0246,0.86485,0.11055000000000001,PREPRODUCCION
80333,16,0.0026875000000000002,0.9959375,0.0013125,PRUEBAS
80340,4,0.0008,0.992175,0.007025,QASERVER
80341,4,0.010175,0.974575,0.01525,PREPRODUCCION
80345,8,0.011300000000000001,0.9684125,0.020275,PRODUCCION
80357,4,0.01645,0.972975,0.010575000000000001,QASERVER
80359,4,0.00545,0.98085,0.0137,PREPRODUCCION
80393,4,0.0195,0.9489000000000001,0.0316,PREPRODUCCION
80405,4,0.0066500000000000005,0.9855,0.007825,DEVELOP
80407,16,0.0015,0.99725,0.0011875,PRUEBAS
80411,4,0.16045,0.49405,0.34550000000000003,DEVELOP
80414,16,0.002625,0.992625,0.00475,PRUEBAS
80418,16,0.0014375,0.9971875,0.001375,PRUEBAS
80421,4,0.0019500000000000001,0.99415,0.0039000000000000003,QASERVER
